"Mungb”nsgroddar konserv u lag;100;3;65;16;0,8;0,1;0;0;0,4;14;250"
"Munkar fyllda m „ppelmos vaniljkr„m;100;1,8;1ÿ309;313;41,4;13,2;0,09;2;0,8;22;278"
"Munkar u fyllning;100;1,3;1ÿ778;425;42,7;25,9;0,09;0;1,01;76;510"
"Musslor;100;0;326;78;0;2,2;0;0;3,4;88;290"
"Musslor konserv m lag;100;0;213;51;3,1;0,7;0;0;4,8;55;390"
"Musslor konserv u lag;100;0;400;96;2,3;2,5;0;0;7,4;71;390"
"M†ltidsdricka „pple lingon berik drickf;100;0;134;32;7,9;0;0;8;0;3;4"
"M†ltidsers„ttning chokladsmak pulver Nutrilett Intensiv;100;11,6;1ÿ575;377;32,6;9;3,8;42;16,6;349;1ÿ141"
"M”rdeg gr„ddad;100;1,3;2ÿ121;507;42,7;34,9;4,26;1;0,75;13;251"
"M”rk blockchoklad;100;0;2ÿ327;556;59,8;32,8;0;0;13,3;39;3"
"M”rk choklad <70% kakao;100;0;2ÿ245;537;63,1;28,8;0;0;7,9;44;4"
"M”rk choklad, >70 % kakao;100;0;2ÿ395;572;50,7;37;0;0;15,2;55;12"
"M”rkt br”d glutenfritt ca 6% fibrer;100;6,1;1ÿ210;289;54,6;6,1;0;0;1,94;77;177"
"Napoleonbakelse gr„dde vaniljkr„m hallonsylt glasyr;100;1,2;1ÿ459;349;37,2;20,6;0,1;0;0,27;42;159"
"Nasi Goreng grisk”tt restaurang;100;1,6;734;176;18,8;7,2;0,1;6;0,44;13;488"
"Nektarin;100;0,4;236;56;11,7;0,5;0;5;0,2;5;0"
"Njure n”t;100;0;473;113;0,9;5,1;1;9;7,2;15;195"
"Njurpalt;100;2,3;641;153;24,6;1,7;0,3;0;3,3;10;390"
"Njurstuvning;100;0,4;537;128;3,1;7,9;0,83;9;3,28;23;403"
"Nudelsoppa olika smaker kryddad;100;2,5;340;81;9,4;3,5;0;0;0,26;80;369"
"Nudelsoppa risnudlar curry sesamolja;100;0,5;216;52;10,3;0,7;0;0;0,4;19;262"
"Nypon u fr”n torkade;100;12;1ÿ374;328;68,4;1,4;0;270;4,2;310;8"
"Nypondryck berik;100;0,1;171;41;9,7;0,1;0;18;0,1;12;7"
"Nyponsoppa past”riserad el p† pulver berik „tf;100;0,5;217;52;12,1;0,1;0;28;0,1;15;9"
"Nyponsoppa pulver berik;100;5;1ÿ608;384;91,1;0,2;0;190;1,3;155;32"
"Nyponsoppa p† pulver os”tad berik „tf;100;0,3;83;20;4,3;0,1;0;24;0,1;13;9"
"Nyponte m svarta vinb„r drickf;100;0;12;3;0,7;0;0;0;0;0;0"
"N„sselsoppa;100;0,7;141;34;1,9;2,1;0;20;1,73;83;228"
"N„sselstuvning;100;2,9;423;101;5,9;5,6;0,51;53;6,81;371;257"
"N„sslor;100;4,1;210;50;3;0,7;0;175;10;490;116"
"N„tmelon;100;1;155;37;7,1;0,3;0;42;0,2;11;9"
"N”t levergryta „pple potatis l”k tomat;100;1,4;365;87;10,8;1,7;0,03;13;2,74;9;201"
"N”t- och chokladkr„m Nutella;100;4,9;2ÿ200;526;56,9;29,6;0,63;0;2,3;124;28"
"N”tk”ttgryta l”k purjol”k mor”tter;100;1,4;462;110;4,2;6,7;0,21;7;1,61;27;288"
"N”tk”ttgryta l”k tomat mor”tter rotselleri i lergryta;100;1,3;361;86;3,4;2,8;0,24;3;1,99;21;128"
"N”tlever;100;0;530;127;4,4;3,1;0,13;29;9,4;8;82"
"N”tlever ej panerad stekt;100;0;724;173;6;4,2;0,18;32;12,86;13;744"
"N”tlever panerad stekt;100;0,2;887;212;10,6;7,7;0,16;28;11,4;13;683"
"Oliver gr”na inlagda;100;2,4;540;129;1,6;12,7;0;0;1,6;61;2ÿ400"
"Oliver svarta m olja konserv;100;4;1ÿ483;354;4,8;36;0;0;1,6;61;3ÿ300"
"Olivolja;100;0;3ÿ700;884;0;100;0;0;0,4;0;1"
"Orientalisk s†s Uncle Ben;100;1,4;379;91;10,1;4,8;0;1;0,4;22;506"
"Ost h†rdost 10% fett;100;0;946;226;1,5;10;0,07;0;0,2;970;430"
"Ost h†rdost 17% fett;100;0;1ÿ170;280;1,5;17;0,12;0;0,2;880;430"
"Ost h†rdost 23% fett;100;0;1ÿ361;325;0,8;23;0,16;0;0,19;810;470"
"Ost h†rdost 26% fett;100;0;1ÿ409;337;1,4;26;0,18;0;0,14;770;390"
"Ost h†rdost 28% fett;100;0;1ÿ521;363;1,4;28;0,19;0;0,14;750;430"
"Ost h†rdost 31% fett;100;0;1ÿ616;386;1,4;31;0,21;0;0,11;710;430"
"Ost h†rdost 38% fett;100;0;1ÿ763;421;1,2;38;0,26;0;0,15;620;470"
"Ost h†rdost 5% fett;100;0;787;188;1,5;5;0,04;0;0,2;1ÿ030;430"
"Ost h†rdost 7% fett;100;0;851;203;1,5;7;0,05;0;0,2;1ÿ006;430"
"Ost- o skinkpaj fryst v„rmd;100;0,9;1ÿ333;319;20,3;21,4;0,66;2;0,78;82;512"
"Ost- o skinkpaj mellanmj”lk matlagningsgr„dde hemlagad;100;2,1;1ÿ199;286;15;19,8;1,45;1;6,2;96;365"
"Ost- o skinks†s;100;0,1;581;139;7,4;8,3;0,12;0;0,21;163;606"
"Ost- och skinkpaj;100;0,7;1ÿ162;278;15,9;18;1,65;2;0,72;169;403"
"Ostb†gar;100;11;2ÿ113;505;44;30;0;0;0,9;59;160"
"Ostkaka 7% fett;100;0;718;172;17;7;0,06;0;1;255;54"
"Ostkaka 9% fett;100;0;766;183;15,8;8,8;0,06;0;1;255;54"
"Ostkaka f„rskost;100;0,3;642;154;12,9;6,5;0,25;0;0,59;87;215"
"Ostkaka l„tt osockrad 3% fett;100;0,4;464;111;8,6;3;0,27;0;1;430;54"
"Ostron;100;0;236;56;0;2;1;0;6,4;90;73"
"Ostron konserv m lag;100;0;313;75;5,1;2,2;0,65;0;5,6;28;112"
"Ostsuffl‚;100;0,1;916;219;6,7;15;0,7;0;0,7;305;260"
"Osts†s;100;0,1;672;161;8,4;10,6;0,05;0;0,12;227;315"
"Osts†s fett 8% Kelda;100;0;494;118;7,9;7,6;0;0;0;55;537"
"Osts†s gorgonzola „delost kaffe- o vispgr„dde;100;0,2;1ÿ672;400;3;41,7;0,19;2;0,12;105;302"
"Osts†s till moussaka;100;0,1;574;137;7,5;7,8;0,43;0;0,65;173;444"
"Oxbringa n”t;100;0;858;205;0;15,1;1;0;2,1;4;71"
"Oxfil‚ n”t;100;0;511;122;0;4,4;0,5;0;2,9;6;53"
"Oxrulad n”t stekt;100;0,1;985;235;1,2;16,4;0,45;0;2,09;24;576"
"Oxsvans n”t fett bortskuret;100;0;714;171;0;10,1;0,4;0;2,7;9;110"
"Oxtunga n”t;100;0;734;176;0;12,4;0,3;0;2,6;9;97"
"Paella;100;0,8;465;111;8,7;4,4;0,42;4;1,54;35;275"
"Pajfyllning efterr„tt;100;2,8;480;115;25,1;0,4;0;10;0,56;27;3"
"Pajfyllning f”rr„tt;100;0,3;645;154;4,9;10,3;0,53;1;0,66;181;499"
"Pajskal gr„ddat;100;1,5;1ÿ999;478;41,2;32,1;3,9;1;0,67;10;235"
"Palsternacka;100;4,5;272;65;11;0,6;0;6;0,7;74;3"
"Palsternacka kokt ;100;4,2;257;61;10,4;0,6;0;3;0,66;70;3"
"Paltbr”d kokt;100;1,3;322;77;12,8;0,8;0,24;0;6,99;15;1ÿ023"
"Pannbiff blandf„rs stekt;100;0,8;699;167;6,3;10,7;0,32;1;1,29;44;408"
"Pannbiff gris stekt;100;0,4;1ÿ094;261;7,6;16,9;0,75;0;1,25;21;803"
"Pannbiff n”tf„rs stekt;100;0,3;747;179;7,4;8,1;0,53;0;2,21;51;643"
"Pannbiff r† fryst;100;0,3;855;204;5,6;14,4;0,25;0;1,4;18;610"
"Pannbiff stekt fryst;100;0,3;891;213;7,6;14,1;0,63;0;1,6;34;740"
"Pannkaka p† sojamj”lk;100;0,6;776;186;23,1;7,3;0,75;0;0,92;28;269"
"Pannkaka tunn fylld ospec.;100;0,6;773;185;13,5;9,5;1,32;2;0,73;141;419"
"Pannkaka tunn hemlagad;100;0,8;834;199;23,3;8,4;0,54;0;0,5;110;230"
"Pannkaka tunn m l„ttmj”lk stekt;100;0,6;769;184;21;7,7;1,18;0;0,63;106;275"
"Pannkakssmet m havre 3% fett ostekt Oatly;100;0,5;499;119;19,1;3;0;0;0,6;13;240"
"Papaya;100;1,9;179;43;8,8;0,1;0;62;0,1;24;3"
"Papaya torkad;100;5;1ÿ099;263;57,6;0,6;0;219;0,6;135;17"
"Paprika fylld m tomats†s;100;2,1;89;21;3,1;0,1;0;40;0,42;13;57"
"Paprika f”rv„lld;100;2,1;92;22;3,4;0,1;0;54;0,35;6;1"
"Paprika gr”n;100;2;88;21;3,3;0,1;0;115;0,34;6;1"
"Paprika gr”n gul r”d;100;2,2;107;26;4;0,1;0;159;0,34;6;1"
"Paprika gr”n r”d fryst;100;3;107;26;3;0,4;0;100;0,5;30;65"
"Paprika gul;100;3;122;29;4,4;0,2;0;205;0,29;7;1"
"Paprika r”d;100;1,9;130;31;5,2;0,2;0;200;0,39;6;1"
"Paprikasallad inlagd u lag;100;3;129;31;4,3;0,4;0;60;0,2;6;527"
"Paradis„pplen;100;2;338;81;17,9;0,3;0;8;0,4;18;1"
"Paran”tter;100;9;2ÿ833;677;3,4;66,5;0;0;2,8;176;2"
"Parisersm”rg†s u stekt „gg;100;1,3;854;204;16,1;9,2;0,84;0;1,67;41;546"
"Parmesanost h†rdost 30% fett riven;100;0;1ÿ880;449;3,8;30;0,21;0;1;1ÿ380;1ÿ860"
"Passionsfrukt;100;15,9;316;76;7,4;0,7;0;30;1,6;12;28"
"Pasta;100;3,1;1ÿ504;360;71,9;1,2;0;0;1,3;27;2"
"Pasta 100 % majs glutenfri okokt;100;2,9;1ÿ530;366;77,7;1,8;0;0;0,92;5;3"
"Pasta 100% majs glutenfri kokt;100;1,4;726;174;36,9;0,9;0;0;0,44;3;136"
"Pasta berik;100;3,1;1ÿ488;356;71,8;1,5;0;0;1,5;30;2"
"Pasta berik kokt m salt;100;0,7;547;131;25,1;0,8;0;0;0,6;7;202"
"Pasta berik kokt u salt;100;1,1;536;128;25,9;0,5;0;0;0,54;13;2"
"Pasta f„rsk m „gg;100;1,7;552;132;22,8;1,6;0;0;0,67;110;309"
"Pasta kokt m salt;100;1,1;542;130;25,9;0,4;0;0;0,47;13;180"
"Pasta kokt u salt;100;0,7;534;128;25,8;0,5;0;0;0,5;10;1"
"Pasta m tonfisk;100;0,6;607;145;17,5;5,3;0,52;0;0,6;18;231"
"Pasta ggnudlar;100;2,9;1ÿ576;377;68,2;4,2;0,3;0;1,9;31;21"
"Pastasallad k”tt korv m vin„gretts†s;100;0,3;823;197;10,5;12,7;0,22;2;0,73;16;1ÿ174"
"Pastas†s m tomat Findus;100;3;442;106;13,1;4,4;0;11;0,68;21;464"
"Pastas†s olika m„rken;100;2,2;213;51;5,3;2,1;0;11;0,77;33;500"
"Pat‚ p† k”ttf„rs kycklinglever;100;0,1;788;188;4,7;11,2;0,49;6;3,77;20;647"
"Pekann”tter;100;9;2ÿ870;686;8,8;68;0;2;2,1;36;1"
"Pepparkakor;100;1,5;1ÿ930;461;72,9;15,9;1,02;0;0,6;25;690"
"Pepparkakor glutenfritt Semper;100;1,6;1ÿ924;460;75,6;16,2;1,4;0;0,7;33;464"
"Pepparkakor s”tade m sorbitol;100;1,5;2ÿ110;504;63,2;24;1,02;0;0,6;25;690"
"Pepparrot;100;7,3;341;81;10,8;0,6;0;152;1,2;78;7"
"Pepparrotsk”tt n”tk”tt l”k mor”tter s†s;100;0,4;596;142;2,8;8,7;0,42;1;2,16;20;295"
"Persika;100;2,1;179;43;8,6;0,1;0;8;0,5;5;3"
"Persikonektar past”riserad drickf;100;0,5;230;55;13;0;0;5;0,2;5;7"
"Persikor konserv m medels”t lag;100;0,8;348;83;19,5;0,1;0;3;0,3;3;6"
"Persikor torkade;100;8,2;1ÿ056;252;52,9;0,8;0;5;4,1;28;7"
"Persilja blad;100;2,9;147;35;4,4;0,3;0;182;3,6;340;34"
"Pestos†s basilika parmesan valn”t;100;2,1;2ÿ626;628;6,4;61,9;0,04;3;1,35;289;644"
"Pestos†s m basilika pinjen”tter cashewn”tter;100;4,1;2ÿ431;581;12,6;57,1;0,69;2;0,91;125;1ÿ288"
"Petits-choux fyllda m vispgr„dde sylt;100;0,6;1ÿ188;284;17,6;21,6;1,08;1;0,67;41;84"
"Physalis;100;4,2;239;57;8,9;0,6;0;46;0,77;8;1"
"Picknickbog r† gris;100;0;505;121;0;4,7;0,57;0;1,5;7;76"
"Piggvar;100;0;347;83;0;1,7;2,04;0;0,5;17;114"
"Piggvar kokt;100;0;372;89;0;1,8;2,19;0;0,54;19;271"
"Pirog k”ttpirog fryst v„rmd;100;1,3;1ÿ233;295;33,5;13,6;0,47;2;1,04;44;511"
"Pirog m k”ttf„rsfyllning;100;1,3;1ÿ483;354;26,8;23,3;2,59;1;1,1;18;566"
"Pirog u fyllning gr„ddad;100;1,4;1ÿ955;467;39,5;31,4;3,84;1;0,79;14;441"
"Pirogfyllning f”rr„tt;100;0,9;645;154;11,1;8;0,41;2;1,28;43;973"
"Pistaschn”tter;100;3;2ÿ536;606;21,7;48,5;0;0;6,7;135;6"
"Pitabr”d m falafel sallad sesam pepperoni;100;4,2;627;150;17,3;5,7;0,2;0;1,57;282;573"
"Pitepalt;100;2,1;689;165;24,3;4,9;0,06;4;0,91;8;284"
"Pizza Capricciosa r”kt skinka fryst el kyld v„rmd;100;1,4;1ÿ040;248;27;10,1;0;3;0,7;130;557"
"Pizza Capricciosa r”kt skinka restaurang;100;1,4;1ÿ118;267;25;13,4;0,13;3;0,52;119;625"
"Pizza m r„kor musslor;100;1,4;724;173;17,2;7,5;0,15;4;1,17;132;446"
"Pizza m skaldjur skinka fryst;100;1,8;998;238;25,1;10,4;0,15;0;3,5;116;569"
"Pizza m skinka salami k”ttf„rs;100;1,4;804;192;18,1;9,3;0,06;3;0,78;134;494"
"Pizza Margherita ost tomats†s;100;1,3;760;182;20,8;7,1;0,03;4;0,65;151;274"
"Pizza Marinara skaldjur restaurang;100;1,4;1ÿ078;258;22,2;12,7;0,15;4;1,07;127;617"
"Pizza pan pizza m r”kt grisk”tt restaurang;100;1,5;994;238;26,3;9,2;0,1;3;0,99;138;585"
"Pizza pan pizza r”kt grisk”tt fryst v„rmd;100;1,4;1ÿ173;280;26,5;13,2;0,1;3;0,86;165;554"
"Pizza Pepperoni r”kt korv fryst v„rmd;100;1,4;1ÿ243;297;30,7;12,9;0,1;3;1,52;116;616"
"Pizza vegetarisk;100;1,3;713;171;18,6;7;0,03;3;0,59;132;285"
"Pizzap†l„gg skinka tomat h†rdost;100;1;472;113;3,1;7;0,11;11;0,33;173;259"
"Plommon;100;1,8;198;47;10,2;0,1;0;10;0,15;8;0"
"Plommon konserv m medels”t lag;100;1,5;393;94;21,8;0,1;0;5;0,8;9;19"
"Polkagrisar;100;0;1ÿ668;399;98,1;0;0;0;0,2;7;9"
"Pommes frites friterad potatis ca 11% fett fryst v„rmd i olja;100;3;1ÿ017;243;30,6;11,4;0;4;0,7;19;4"
"Pommes frites friterad potatis ca 17% fett gatuk”k;100;3;1ÿ285;307;32,6;17,5;0;4;1;19;170"
"Pommes frites friterad potatis ca 7% fett fryst v„rmd i ugn;100;3,2;905;216;32;7,6;0;4;0,9;9;3"
"Popcorn mikro 22% fett;100;21,9;1ÿ882;450;42,9;22,1;0,16;0;1,2;7;541"
"Popcorn poppade;100;11;1ÿ731;414;55;14,5;0;0;3,1;5;160"
"Portvin vitt r”tt 20 vol. %;100;0;626;150;9,5;0;0;0;0,8;8;4"
"Potatis;100;1,4;320;76;16,1;0,1;0;11;0,48;4;2"
"Potatis kokt;100;1,4;325;78;16,4;0,1;0;5;0,49;4;87"
"Potatis kokt stekt;100;1,1;526;126;21,1;3,5;0;5;0,76;9;465"
"Potatis m skal bakad i aluminiumfolie u salt;100;2;371;89;18,1;0,6;0;11;0,8;7;4"
"Potatis m skal bakad u salt;100;2,5;382;91;19,4;0,1;0;9;0,8;7;4"
"Potatis m skal kokt;100;1;370;89;19,6;0,1;0;10;0,7;7;12"
"Potatis- o purjol”kssoppa;100;0,8;156;37;5;1,2;0,1;11;0,28;12;221"
"Potatis r†stekt;100;1,5;455;109;17,6;3;0;5;0,53;6;226"
"Potatis r†stuvad hemlagad;100;0,8;326;78;14;1,2;0,07;2;0,4;40;390"
"Potatis skalad kokt m salt;100;1;372;89;19,6;0,1;0;7;0,7;6;133"
"Potatis stekt;100;1,1;522;125;21,3;3,3;0;5;0,76;8;238"
"Potatis t„rnad fryst;100;1,4;338;81;17,3;0,1;0;5;0,7;8;25"
"Potatisbakelse vaniljkr„m sm”rkr„m marsipan;100;2,9;1ÿ693;405;56,8;16,8;0,1;0;0,69;52;112"
"Potatisbullar;100;1,5;455;109;17,2;2,5;0,14;2;0,71;11;401"
"Potatischips;100;11,9;2ÿ071;495;46,6;29,5;0;17;1,8;28;630"
"Potatisgrat„ng gr„dde ost fryst v„rmd;100;1,4;660;158;13,2;9,4;0,2;1;0,31;97;356"
"Potatisgrat„ng l„ttmj”lk h†rdost 17% fett;100;1;348;83;11,8;1,6;0,12;3;0,36;114;293"
"Potatisgrat„ng med gr„ddmj”lk;100;1,1;646;154;13,8;8,9;0,06;4;0,42;83;297"
"Potatisgrat„ng mj”lk kaffegr„dde ost hemlagad;100;1,4;580;139;15;5,9;0,1;6;0,28;98;423"
"Potatisgrat„ng mj”lk ost;100;1,3;390;93;12,8;2,6;0,02;6;0,42;80;310"
"Potatisgrat„ng vispgr„dde h†rdost 28% fett;100;1;557;133;11,5;7,6;0,05;3;0,36;97;291"
"Potatiskroketter frysta;100;1,5;793;189;25,5;8;0;5;0,9;49;300"
"Potatiskroketter frysta v„rmda;100;3,6;741;177;23,9;7;0,63;5;0,74;21;358"
"Potatiskroketter frysta v„rmda_M;100;2,3;1ÿ219;291;39,2;12,3;0;3;1,38;75;462"
"Potatismj”l el potatisgryn;100;1,4;1ÿ398;334;80,6;0;0;0;0,5;20;8"
"Potatismos;100;1,1;329;79;13,5;1,5;0,22;4;0,38;31;272"
"Potatismos hemlagat;100;1,2;365;87;13,9;2,2;0,11;6;0,4;38;300"
"Potatismos l„ttmj”lk;100;0,8;365;87;16,7;1,1;0,19;3;0,57;27;290"
"Potatismos pulver berik;100;6,9;1ÿ513;362;68,2;4,3;0;60;1,6;70;1ÿ030"
"Potatismos pulver berik tillagad;100;1,2;277;66;12,5;0,8;0;10;0,3;13;178"
"Potatispalt;100;5;589;141;23,8;1,7;0;6;1,9;16;260"
"Potatissallad gr„ddfil majonn„s;100;0,8;644;154;16;9,1;0,01;6;0,61;21;60"
"Potatissallad vin„gretts†s;100;1,1;426;102;15,6;3,5;0;6;0,63;18;440"
"Potatisstuvning;100;1;348;83;13,4;1,9;0,12;4;0,38;42;147"
"Pressylta;100;0;1ÿ278;305;0;26,5;0,5;0;1,5;6;650"
"Princesst†rta fylld m gr„dde vaniljkr„m hallonsylt marsipan;100;2,1;1ÿ235;295;37,3;13,8;0,1;0;0,49;60;104"
"Prinskorv 24% fett;100;0;1ÿ123;268;3,8;24;0,2;0;1,1;10;760"
"Prinskorv fett 8% M† gott;100;1,1;538;129;7,7;5,4;0;30;0,78;6;800"
"Prinskorv stekt;100;0;1ÿ182;282;4;25,3;0,21;0;1,16;11;800"
"Pumpa;100;1,7;109;26;4,4;0,1;0;9;0,8;21;1"
"Pumpafr”n squashfr”n torkade;100;5,3;2ÿ373;567;12,5;46;0;0;15;43;18"
"Pumpasallad m paprika inlagd s”tad u lag;100;2;268;64;13,5;0,2;0;10;0,5;16;6"
"Punsch 26 vol. %;100;0;1ÿ022;244;26;0;0;0;0;0;0"
"Punschrulle;100;3,3;1ÿ897;453;61,2;20,2;0,46;0;2,02;56;63"
"Punschrulle Dammsugare;100;2,4;2ÿ052;491;48,9;29;1,42;0;2,18;53;235"
"Purjol”k;100;2,4;138;33;5,2;0,2;0;40;0,47;24;4"
"Purjol”k kokt;100;2,3;134;32;5;0,1;0;18;0,46;24;274"
"Pytt i panna fryst;100;1;645;154;13,9;7,9;0,36;1;1,3;13;530"
"Pytt i panna hemlagad i gjutj„rnsstekpanna;100;0,9;580;139;13,9;6,2;0,34;1;4,1;12;285"
"Pytt i panna vegetarisk;100;2;293;70;10,3;2,1;0;8;0,52;24;61"
"Pytt i panna, vegetarisk;100;3,1;530;127;16,3;3,6;0;5;0,78;18;314"
"P„ron;100;3,9;226;54;11;0,1;0;5;0,18;12;1"
"P„ron konserv m l„tts”t lag;100;1,9;253;61;13,8;0;0;1;0,3;5;5"
"P„ron konserv m medels”t lag;100;1,9;322;77;17,6;0,1;0;1;0,1;5;5"
"P„ron torkade;100;6;1ÿ180;282;63,4;0,6;0;7;2,1;34;6"
"P„ronnektar past”riserad drickf;100;0,5;249;60;14,3;0;0;1;0,3;5;4"
"P”lsa;100;1;787;188;7,2;11,3;0,1;0;2,2;13;400"
"P”lsa v„rmd stekt;100;1,1;874;209;8;12,6;0,11;0;2,44;14;444"
"Quinoa r”d kokt m salt;100;6,7;586;140;21,7;2,4;0;0;1,6;14;277"
"Quorn svampprotein f„rs bitar fil‚;100;4,8;434;104;5;2,1;0;0;0,5;29;330"
"Rabarber;100;1,4;80;19;2,7;0,2;0;13;0,3;140;3"
"Rabarberkr„m;100;0,8;260;62;14,2;0,1;0;3;0,18;78;3"
"Rabarberpaj;100;1,3;983;235;29,6;11,5;1,39;4;0,41;82;85"
"Rabarbersoppa;100;0,6;209;50;11,5;0,1;0;3;0,13;60;3"
"Raggmunkar potatispl„ttar potatispannkakor hemlagade;100;1;623;149;20;5,5;0,3;5;0,5;58;320"
"Rapsolja oberik ;100;0;3ÿ700;884;0;100;0;0;0;0;0"
"Ratatouille;100;2;246;59;5,3;3,2;0;36;0,5;22;200"
"Ravioli m s†s fryst el konserv;100;0,2;446;107;14,7;3,5;0,05;0;1;12;485"
"Regnb†gslax;100;0;671;161;0;9,6;13,6;0;0,4;69;52"
"Regnb†gslax inkokt;100;0;697;167;0;10;14,12;0;0,42;72;198"
"Regnb†gslax odlad;100;0;745;178;0;10;4,36;0;0,16;8;16"
"Regnb†gslax panerad stekt;100;0,2;972;232;2,6;15,3;15,09;0;0,52;80;448"
"Regnb†gslax sida kallr”kt;100;0;795;190;0;12,1;3,8;0;0,22;18;1ÿ160"
"Regnb†gslax urtagen varmr”kt;100;0;657;157;0;7,7;7,4;0;0,37;27;877"
"Remoulads†s;100;0,2;2ÿ688;642;2,1;71,1;0;4;0,31;22;385"
"Renbog;100;0;495;118;0;3,6;0,28;0;6,7;13;95"
"Renk”tt kokt;100;0;838;200;0;6,1;0,47;0;11,34;22;228"
"Renk”tt r”kt;100;0;480;115;0;3,1;0,36;0;7,9;15;1ÿ750"
"Renk”tt torkat;100;0;1ÿ331;318;0;17,6;0,72;0;17,3;34;245"
"Renk”tt ugnsstekt;100;0;697;167;0;7,7;0,32;0;3,25;8;202"
"Renskav fryst;100;0;606;145;0;7,5;0,28;0;2,8;7;95"
"Renskav stekt m vispgr„dde;100;0;1ÿ506;360;1,6;29,5;0,44;0;3,24;44;985"
"Renskavsgryta;100;0,8;765;183;2,1;12,9;1,17;2;2,3;22;489"
"Renstek r†;100;0;601;144;0;6,6;0,28;0;2,8;7;95"
"Revbensspj„ll gris;100;0;808;193;0;13,7;0,57;0;1,48;11;57"
"Revbensspj„ll gris grillat ugnsstekt;100;0;1ÿ109;265;0;17,8;1;0;1;6;465"
"Revbensspj„ll gris ugnsstekt grillat;100;0;1ÿ212;290;0,2;20,4;0,85;0;2,27;18;450"
"Rhode Island s†s;100;0,2;1ÿ555;372;5,6;38,5;0,07;2;0,36;48;452"
"Rimmad oxbringa n”t;100;0;858;205;0;15,1;1;0;2,1;4;1ÿ300"
"Rimmad oxbringa n”t kokt;100;0;1ÿ505;360;0;26,5;1,75;0;3,68;7;2ÿ281"
"Rimmad oxtunga n”t;100;0;921;220;0,4;17,5;0,3;3;4,9;7;1ÿ210"
"Rimmad oxtunga n”t kokt;100;0;1ÿ220;292;0;24;0,7;0;3;31;1ÿ000"
"Rimmad rulle n”t;100;0;432;103;0;1,8;0,5;0;2,7;5;61"
"Rimmad skinka el julskinka gris kokt 4,5% fett;100;0;542;130;0,1;4,5;0,63;0;0,7;10;1ÿ130"
"Rimmad skinka julskinka gris r† ca 3% fett;100;0;453;108;0;3;0,57;0;1,42;6;1ÿ200"
"Rimmat sidfl„sk el stekfl„sk gris i skivor;100;0;1ÿ477;353;0;34,6;0,48;0;0,5;5;1ÿ200"
"Rimmat sidfl„sk el stekfl„sk gris m l”ks†s;100;0,5;560;134;6,7;9,5;0,31;2;0,32;71;426"
"Rimmat sidfl„sk gris panerat stekt;100;0,5;2ÿ055;491;8,5;44,4;0,67;0;0,95;17;1ÿ989"
"Rimmat sidfl„sk gris stekt;100;0;2ÿ205;527;0;51,6;0,72;0;0,75;7;1ÿ791"
"Ripa stekt;100;0;474;113;0;2;0,4;0;7,5;40;37"
"Ripa stekt med salt;100;0;613;147;0;2,6;0,52;0;9,72;52;151"
"Ris … la Malta;100;0,9;956;228;30,7;9,8;0,04;0;0,64;61;250"
"Ris a la malta 3 % fett;100;0,1;355;85;13,5;2,4;0,09;0;0,07;73;258"
"Ris kinesiskt asiatiskt kokt u salt restaurang;100;0;601;144;30,1;1,2;0;0;0,04;2;10"
"Ris l†ngkornigt kokt;100;0,3;490;117;25,6;0,2;0;0;0,01;1;361"
"Ris l†ngkornigt okokt;100;1;1ÿ474;352;76,9;0,7;0;0;0;0;0"
"Ris l†ngkornigt parboiled kokt;100;0,5;517;123;26,6;0,4;0;0;0,45;62;372"
"Ris l†ngkornigt parboiled okokt;100;1,4;1ÿ513;362;78;1,2;0;0;1,3;178;1"
"Risdiet flingor;100;2,1;1ÿ552;371;80,9;1,1;0;0;0,35;10;0"
"Risgrynsgr”t;100;0,1;371;89;12,1;3;0,01;0;0,05;80;180"
"Risgrynsgr”t m l„ttmj”lk;100;0,2;327;78;14,9;0,4;0,25;0;0,06;81;170"
"Risgrynskaka el risgrynspudding;100;0,5;467;112;13,9;4;0,17;0;0,37;89;171"
"Risifrutti 6% fett;100;1;645;154;20,8;6,4;0,1;0;0,07;54;54"
"Risifrutti light 1,5% fett;100;0;430;103;19,9;1,5;0,1;0;0,08;43;51"
"Riskakor smaksatta 18% fett;100;2,9;1ÿ929;461;65,8;18,1;0,1;1;0,74;65;647"
"Riskakor solrosfr”n majs 4% fett;100;4,8;1ÿ650;394;77,4;4,4;0,1;0;1,14;36;127"
"Rismj”l vitt;100;2,4;1ÿ453;347;75,3;1,4;0;0;0,35;10;2"
"Risnudlar glasnudlar;100;0,1;1ÿ467;351;86,1;0;0;0;0,4;25;10"
"Risnudlar kokta m salt;100;0;696;166;40,8;0;0;0;0,19;12;161"
"Risotto falukorv el tonfisk;100;1,4;1ÿ062;254;22,6;12,9;1,46;2;0,91;13;605"
"Risotto m r†ris vegetarisk m cashewn”tter;100;3,3;679;162;20,5;6,2;0;18;1,14;16;231"
"Risotto m r†ris vegetarisk m sesamfr”n;100;3,5;673;161;22,9;4,9;0;53;1,05;18;336"
"Rom 40 vol. %;100;0;933;223;0,3;0;0;0;0;0;0"
"Rostad l”k;100;4,9;2ÿ540;607;35;48,5;0;0;1,15;42;647"
"Rostbiff n”t;100;0;494;118;0;3,6;0,5;0;2,6;6;62"
"Rostbiff n”t tillagad u salt;100;0;519;124;0;3;0,5;0;3;15;67"
